request_idx,with_other_issue,primary_issue,request_id,therapist_id,variant,raw_match_score,apply_fit,apply_msg_len,rationale
26,0,depression,exp-req-026-2d4ec0,3b31cb73-4e20-494e-b60f-14d75771a6a2,E_full_engagement,85,4.5,452,"Directly names depression and acknowledges the prior therapy experience ('didn't click'), though doesn't explicitly mention self-esteem or relationship conflict."
28,0,depression,exp-req-028-4fead1,723ac8d5-b667-4442-994d-4f65647c0e92,A_empty,94,0,0,No apply message provided.
28,0,depression,exp-req-028-4fead1,54f8069d-9336-4d14-96b5-a692e3bf61f8,B_oneliner,92,0,27,"The message is completely generic, does not mention depression, warmth, or the patient's prior CBT experience in any way."
28,0,depression,exp-req-028-4fead1,30a94252-3cd0-42d1-a960-86def311f9e8,C_generic_long,92,0.5,327,"Completely generic message that doesn't mention depression, the preference for warmth, or acknowledge their prior CBT experience."
28,0,depression,exp-req-028-4fead1,ea7c8499-17c1-432e-855a-f26458dfd4c7,D_issue_specific,92,3.5,206,"Addresses depression by name and mentions collaborative approach which hints at warmth, but doesn't acknowledge their CBT experience or that they found it too clinical."
28,0,depression,exp-req-028-4fead1,d135e888-21b1-414b-90a5-2892b94c4ee8,E_full_engagement,92,5.0,450,"Directly addresses depression by name, acknowledges the patient's CBT experience and 'too clinical' concern, and explicitly describes a warm approach that contrasts with their prior therapy."
29,1,anxiety,exp-req-029-43dfd7,ea7c8499-17c1-432e-855a-f26458dfd4c7,A_empty,91,0,0,No apply message provided.
29,1,anxiety,exp-req-029-43dfd7,723ac8d5-b667-4442-994d-4f65647c0e92,B_oneliner,91,0,27,"The message is entirely generic and does not acknowledge any of the patient's presenting concerns, style preferences, or therapy history."
29,1,anxiety,exp-req-029-43dfd7,bf0c89f2-32b2-4ae8-b06d-b18ace4051d5,C_generic_long,89,1.0,327,"Generic introduction that doesn't mention anxiety, stress, or relationship conflict by name, nor does it address the patient's couples therapy experience or preference for structured/warm approach."
29,1,anxiety,exp-req-029-43dfd7,30a94252-3cd0-42d1-a960-86def311f9e8,D_issue_specific,87,3.0,203,"Addresses anxiety directly and mentions collaborative approach, but does not acknowledge their couples-only therapy history or preference for structured/warm style."
29,1,anxiety,exp-req-029-43dfd7,5ae6074c-6319-4f31-849e-cfd81756fb2e,E_full_engagement,87,5.0,442,"Directly names anxiety, addresses the warm style preference, and explicitly acknowledges the couples-but-not-solo therapy history."
32,0,depression,exp-req-032-e597c3,b5ceb107-0e6b-4dcb-9072-95e571301937,A_empty,95,0,0,No apply message provided.
32,0,depression,exp-req-032-e597c3,a0cb7637-81de-46ec-85d0-8234c4dd3c92,B_oneliner,95,0,27,"The message is entirely generic and does not acknowledge the patient's depression, therapy history with CBT, or preference for structured yet exploratory work."
32,0,depression,exp-req-032-e597c3,915967e3-ac56-4a36-8f02-effab988618f,C_generic_long,95,1.0,327,"Generic introduction that doesn't mention depression, structured/exploratory preferences, or acknowledge the prior CBT experience that felt too clinical."
32,0,depression,exp-req-032-e597c3,54f8069d-9336-4d14-96b5-a692e3bf61f8,D_issue_specific,95,2.5,206,"Names depression and offers collaborative approach, but does not address the patient's experience with CBT feeling too clinical or their preference for structured yet exploratory work."
32,0,depression,exp-req-032-e597c3,30a94252-3cd0-42d1-a960-86def311f9e8,E_full_engagement,95,4.5,450,"Directly addresses depression and acknowledges the 'too clinical' CBT experience, but doesn't explicitly engage with the 'structured, exploratory' style preference despite mentioning their own approac"
33,1,depression,exp-req-033-c88a71,723ac8d5-b667-4442-994d-4f65647c0e92,A_empty,75,0,0,No apply message provided.
33,1,depression,exp-req-033-c88a71,9feb2fbe-6270-45af-ab07-60fa828314cb,B_oneliner,75,0,27,"The message is a generic two-word response that doesn't acknowledge the patient's depression, self-esteem issues, relationship conflicts, preference for warmth and structure, or prior negative CBT exp"
33,1,depression,exp-req-033-c88a71,ea7c8499-17c1-432e-855a-f26458dfd4c7,C_generic_long,73,1.0,327,"Generic introduction that doesn't mention depression, self-esteem, or relationship concerns by name, and completely ignores the patient's prior CBT experience and preference for structured yet warm th"
33,1,depression,exp-req-033-c88a71,774a11fb-6558-433b-8df2-6ebf0c120279,D_issue_specific,73,2.5,206,"Mentions depression by name but does not address self-esteem or relationship conflict, ignores the patient's prior CBT experience and need for warmth/structure, and reads as formulaic."
33,1,depression,exp-req-033-c88a71,e0efc74f-45d2-4859-8f20-a6db128efe49,E_full_engagement,73,5.0,450,"Directly addresses depression, acknowledges the 'too clinical' CBT experience, and explicitly names warm + direct style that contrasts with what didn't work."
36,0,anxiety,exp-req-036-bc5af4,ea7c8499-17c1-432e-855a-f26458dfd4c7,A_empty,93,0,0,No apply message provided.
36,0,anxiety,exp-req-036-bc5af4,bf0c89f2-32b2-4ae8-b06d-b18ace4051d5,B_oneliner,90,0,27,"The message is a generic two-word response that doesn't mention anxiety, self-esteem, exploratory style, or any aspect of the patient's needs."
36,0,anxiety,exp-req-036-bc5af4,d135e888-21b1-414b-90a5-2892b94c4ee8,C_generic_long,90,0.5,327,"This is a completely generic introduction that does not mention anxiety, self-esteem, or the patient's preference for exploratory therapy at all."
36,0,anxiety,exp-req-036-bc5af4,723ac8d5-b667-4442-994d-4f65647c0e92,D_issue_specific,90,3.0,203,"Addresses anxiety directly and mentions collaborative approach, but does not address self-esteem or the patient's preference for exploratory therapy."
36,0,anxiety,exp-req-036-bc5af4,edcb82ab-1596-4040-80ec-6d80e2bd01b7,E_full_engagement,89,3.5,352,"Addresses anxiety by name and acknowledges style preference but notes a mismatch rather than emphasizing fit, doesn't address self-esteem."
42,0,anxiety,exp-req-042-af3660,b5ceb107-0e6b-4dcb-9072-95e571301937,A_empty,81,0,0,No apply message provided.
42,0,anxiety,exp-req-042-af3660,30a94252-3cd0-42d1-a960-86def311f9e8,B_oneliner,80,0,27,"Generic two-word message that doesn't acknowledge any of the patient's presenting issues, therapy history, or style preferences."
42,0,anxiety,exp-req-042-af3660,6b516846-cd70-45b7-b0f5-0be6e6253468,C_generic_long,80,0.5,327,"Generic introduction that doesn't mention anxiety, self-esteem, stress, structured/exploratory preferences, or acknowledge the patient's prior CBT experience."
42,0,anxiety,exp-req-042-af3660,fdfb1214-b096-47e0-a9c7-161f6bc62966,D_issue_specific,80,2.5,203,"Names anxiety but doesn't address self-esteem or stress, and completely ignores the patient's prior CBT experience and preference for structured yet exploratory work."
42,0,anxiety,exp-req-042-af3660,c40400b2-cf6b-465c-8bde-52d6cc9a9ee7,E_full_engagement,80,5.0,447,"Directly addresses anxiety by name, explicitly acknowledges the 'felt too clinical' CBT experience, and clarifies how their warm + direct style differs from purely exploratory."
47,1,anxiety,exp-req-047-40711d,723ac8d5-b667-4442-994d-4f65647c0e92,A_empty,77,0,0,No apply message provided.
47,1,anxiety,exp-req-047-40711d,edcb82ab-1596-4040-80ec-6d80e2bd01b7,B_oneliner,76,0,27,"The message is completely generic and does not address anxiety, relationship conflict, direct style preference, or prior therapy experience in any way."
47,1,anxiety,exp-req-047-40711d,30a94252-3cd0-42d1-a960-86def311f9e8,C_generic_long,75,1.0,327,"Generic introduction that doesn't mention anxiety or relationship conflict by name, doesn't acknowledge their couples therapy experience or preference for direct communication."
47,1,anxiety,exp-req-047-40711d,ea7c8499-17c1-432e-855a-f26458dfd4c7,D_issue_specific,75,3.5,203,"Addresses anxiety clearly as a primary concern but does not mention relationship conflict, prior couples work, or the patient's preference for direct communication."
47,1,anxiety,exp-req-047-40711d,d135e888-21b1-414b-90a5-2892b94c4ee8,E_full_engagement,75,5.0,543,"Directly names anxiety, explicitly acknowledges the direct style preference, and specifically addresses the patient's prior couples-only therapy experience while welcoming them to solo work."
