request_idx,with_other_issue,primary_issue,request_id,therapist_id,variant,raw_match_score,apply_fit,apply_msg_len,rationale
5,1,relationship_issues,exp-req-005-e8ee89,30a94252-3cd0-42d1-a960-86def311f9e8,B_oneliner,94,0,27,"The message is a generic two-word response that does not acknowledge any of the patient's concerns, therapy history, or style preferences."
5,1,relationship_issues,exp-req-005-e8ee89,d8739fb7-dd14-4820-9c2d-4b41477936ac,C_generic_long,92,1.0,327,"Generic introduction that doesn't mention any of the patient's specific concerns (relationship issues, life transitions, trauma/PTSD) or address their preference for structured, warm therapy."
5,1,relationship_issues,exp-req-005-e8ee89,d135e888-21b1-414b-90a5-2892b94c4ee8,D_issue_specific,92,3.5,215,"Addresses the primary relationship concern directly and mentions collaborative approach, but doesn't acknowledge their prior helpful therapy experience or other presenting issues like trauma or life t"
5,1,relationship_issues,exp-req-005-e8ee89,4b4272fe-0794-4c83-a069-e1d6cfcea20d,E_full_engagement,92,4.5,364,"Directly addresses relationship issues by name and speaks to the warm style preference, but doesn't acknowledge life transitions, trauma/PTSD, or prior therapy experience."
6,0,anxiety,exp-req-006-8b1ae3,723ac8d5-b667-4442-994d-4f65647c0e92,A_empty,89,0,0,No apply message provided.
6,0,anxiety,exp-req-006-8b1ae3,ea7c8499-17c1-432e-855a-f26458dfd4c7,B_oneliner,84,0,27,"Generic two-word message that doesn't acknowledge any of the patient's concerns, therapy history, or style preferences."
6,0,anxiety,exp-req-006-8b1ae3,30a94252-3cd0-42d1-a960-86def311f9e8,C_generic_long,82,0.5,327,"Completely generic message that doesn't mention anxiety, trauma, depression, exploratory style preference, or acknowledge the prior therapy experience that didn't click."
6,0,anxiety,exp-req-006-8b1ae3,c1e44a53-b724-43e0-9a7c-628e33362aae,D_issue_specific,82,3.0,203,Addresses anxiety as a primary concern but does not acknowledge their exploratory style preference or prior therapy experience.
6,0,anxiety,exp-req-006-8b1ae3,d135e888-21b1-414b-90a5-2892b94c4ee8,E_full_engagement,79,4.5,550,"Directly names anxiety and acknowledges the college experience that didn't click, though notes stylistic difference from exploratory preference rather than fully embracing it."
7,1,depression,exp-req-007-979273,30a94252-3cd0-42d1-a960-86def311f9e8,A_empty,94,0,0,No apply message provided.
7,1,depression,exp-req-007-979273,ea7c8499-17c1-432e-855a-f26458dfd4c7,B_oneliner,94,0,27,"Generic two-word response that fails to address depression, trauma, structured preference, or prior CBT experience in any way."
7,1,depression,exp-req-007-979273,774a11fb-6558-433b-8df2-6ebf0c120279,C_generic_long,94,0.5,327,"Completely generic message that doesn't mention depression, trauma, structured approach preference, or acknowledge the patient's prior CBT experience."
7,1,depression,exp-req-007-979273,723ac8d5-b667-4442-994d-4f65647c0e92,D_issue_specific,94,2.5,206,"Mentions depression by name but ignores trauma/PTSD entirely, doesn't address the structured preference, and overlooks the prior CBT experience that felt too clinical."
7,1,depression,exp-req-007-979273,e0efc74f-45d2-4859-8f20-a6db128efe49,E_full_engagement,94,5.0,450,"Directly addresses depression by name, acknowledges the 'too clinical' CBT experience with a clear alternative style ('warm + direct'), and offers structure through concrete next steps."
8,0,relationship_issues,exp-req-008-5b91cf,edcb82ab-1596-4040-80ec-6d80e2bd01b7,A_empty,93,0,0,No apply message provided.
8,0,relationship_issues,exp-req-008-5b91cf,b4733156-b012-4a9a-81a7-2203f06c6f16,B_oneliner,92,0,27,"Message is a generic two-word reply that doesn't mention relationship issues, exploratory style, or engage with any aspect of the patient's needs."
8,0,relationship_issues,exp-req-008-5b91cf,d135e888-21b1-414b-90a5-2892b94c4ee8,C_generic_long,92,1.5,327,"Generic introduction that doesn't specifically address relationship issues, exploratory style preference, or acknowledge the patient's uncertainty about prior therapy experience."
8,0,relationship_issues,exp-req-008-5b91cf,3f84d00c-aea0-4051-9fce-41cc90be5972,D_issue_specific,92,3.5,215,"Addresses the primary concern (relationship issues) directly and mentions a collaborative approach, but does not explicitly acknowledge the exploratory style preference or prior therapy uncertainty."
8,0,relationship_issues,exp-req-008-5b91cf,774a11fb-6558-433b-8df2-6ebf0c120279,E_full_engagement,92,3.5,364,"Addresses relationship issues directly and acknowledges style preference, but notes misalignment (warm + direct vs. exploratory) rather than fully speaking to it."
9,1,life_transitions,exp-req-009-eff009,b5ceb107-0e6b-4dcb-9072-95e571301937,A_empty,68,0,0,No apply message provided.
9,1,life_transitions,exp-req-009-eff009,30a94252-3cd0-42d1-a960-86def311f9e8,B_oneliner,68,0,27,"Generic two-word message that doesn't acknowledge the patient's presenting issues, therapy style preference, or any aspect of their needs."
9,1,life_transitions,exp-req-009-eff009,b4733156-b012-4a9a-81a7-2203f06c6f16,C_generic_long,68,1.5,327,"Generic introduction that invites the patient to share concerns but doesn't specifically address their life transitions, relationship issues, or preference for warmth."
9,1,life_transitions,exp-req-009-eff009,6b516846-cd70-45b7-b0f5-0be6e6253468,D_issue_specific,68,3.5,212,"Addresses life transitions by name as a primary area of practice, but does not mention relationship issues or the patient's preference for warmth."
9,1,life_transitions,exp-req-009-eff009,d135e888-21b1-414b-90a5-2892b94c4ee8,E_full_engagement,68,5.0,361,"Directly addresses life transitions by name, acknowledges the warm style preference explicitly, and describes their therapeutic approach in a way that helps the patient assess fit."
10,0,anxiety,exp-req-010-4e7240,b5ceb107-0e6b-4dcb-9072-95e571301937,A_empty,95,0,0,No apply message provided.
10,0,anxiety,exp-req-010-4e7240,a0cb7637-81de-46ec-85d0-8234c4dd3c92,B_oneliner,95,0,27,"The message is a generic two-word response that doesn't engage with the patient's anxiety, trauma, depression, therapy history, or style preferences at all."
10,0,anxiety,exp-req-010-4e7240,915967e3-ac56-4a36-8f02-effab988618f,C_generic_long,95,0.5,327,"Generic introduction that doesn't mention anxiety, trauma, depression, or acknowledge the patient's prior CBT experience or preference for exploratory/structured approaches."
10,0,anxiety,exp-req-010-4e7240,30a94252-3cd0-42d1-a960-86def311f9e8,D_issue_specific,95,2.5,203,"Mentions anxiety by name but does not address trauma/PTSD or depression, ignores the patient's negative CBT experience, and does not speak to their exploratory or structured style preferences."
10,0,anxiety,exp-req-010-4e7240,0390dbb1-87fb-4dcb-a529-53e47527063a,E_full_engagement,95,5.0,557,"Directly names anxiety concern, explicitly addresses the prior CBT experience and 'too clinical' feedback, and clarifies his own style in relation to both."
11,1,life_transitions,exp-req-011-6c0a16,b5ceb107-0e6b-4dcb-9072-95e571301937,A_empty,95,0,0,No apply message provided.
11,1,life_transitions,exp-req-011-6c0a16,30a94252-3cd0-42d1-a960-86def311f9e8,B_oneliner,95,0,27,"Generic two-word message that doesn't mention the patient's concerns (life transitions, trauma/PTSD), therapy experience, or warmth preference at all."
11,1,life_transitions,exp-req-011-6c0a16,c5aa86f5-b6f4-4777-b3b9-f0b29baca9b6,C_generic_long,95,1.0,327,"Generic introduction that does not mention the patient's specific concerns (life transitions, trauma/PTSD) or acknowledge their warmth preference or first-time therapy experience."
11,1,life_transitions,exp-req-011-6c0a16,d8739fb7-dd14-4820-9c2d-4b41477936ac,D_issue_specific,95,3.5,212,"Addresses life transitions by name and mentions collaborative approach which suggests warmth, but doesn't acknowledge trauma/PTSD or that this is their first time in therapy."
11,1,life_transitions,exp-req-011-6c0a16,07e66493-e3fc-4ab5-b871-e169e74e4c85,E_full_engagement,95,5.0,462,"Directly names life transitions, addresses warm style preference, and explicitly acknowledges this being their first therapy experience with appropriate reassurance."
12,0,relationship_issues,exp-req-012-6273aa,30a94252-3cd0-42d1-a960-86def311f9e8,A_empty,91,0,0,No apply message provided.
12,0,relationship_issues,exp-req-012-6273aa,b4733156-b012-4a9a-81a7-2203f06c6f16,B_oneliner,89,0,27,"The message is completely generic and fails to address the patient's relationship issues, life transitions, style preference, or prior therapy experience in any way."
12,0,relationship_issues,exp-req-012-6273aa,563b2636-8018-444f-b347-8aae7f1442b9,C_generic_long,89,1.5,327,"Generic introduction that doesn't mention the patient's relationship issues or life transitions, their preference for warmth, or acknowledge their couples therapy background."
12,0,relationship_issues,exp-req-012-6273aa,5ae6074c-6319-4f31-849e-cfd81756fb2e,D_issue_specific,89,3.5,215,"Addresses the primary concern (relationship issues) directly and mentions collaborative approach which hints at warmth, but doesn't acknowledge their couples-work background or life transitions concer"
12,0,relationship_issues,exp-req-012-6273aa,d8739fb7-dd14-4820-9c2d-4b41477936ac,E_full_engagement,88,5.0,454,"Directly addresses relationship issues by name, explicitly names the warm style preference, and thoughtfully engages the couples-vs-solo therapy distinction from their prior experience."
13,1,relationship_issues,exp-req-013-58eec6,30a94252-3cd0-42d1-a960-86def311f9e8,A_empty,71,0,0,No apply message provided.
13,1,relationship_issues,exp-req-013-58eec6,b4733156-b012-4a9a-81a7-2203f06c6f16,B_oneliner,71,0,27,"The message is a generic two-word response that does not mention the patient's relationship issues, depression, therapy style preferences, or prior therapy experience."
13,1,relationship_issues,exp-req-013-58eec6,d135e888-21b1-414b-90a5-2892b94c4ee8,C_generic_long,71,0.5,327,"This is a completely generic message that does not mention relationship issues, depression, the patient's style preferences, or their transition from couples work to solo therapy."
13,1,relationship_issues,exp-req-013-58eec6,3f84d00c-aea0-4051-9fce-41cc90be5972,D_issue_specific,71,3.5,215,"Names the primary concern (relationship issues) and mentions a collaborative approach, but doesn't address their depression, couples-vs-solo therapy history, or their preference for exploratory/direct"
13,1,relationship_issues,exp-req-013-58eec6,915967e3-ac56-4a36-8f02-effab988618f,E_full_engagement,69,5.0,555,"Directly names relationship issues, acknowledges their direct preference, and explicitly addresses their couples-but-never-solo therapy history."
14,0,life_transitions,exp-req-014-4ba5ec,b5ceb107-0e6b-4dcb-9072-95e571301937,A_empty,95,0,0,No apply message provided.
14,0,life_transitions,exp-req-014-4ba5ec,54f8069d-9336-4d14-96b5-a692e3bf61f8,B_oneliner,95,0,27,"The message is completely generic and does not address the patient's life transitions concern, therapy history, or preference for structured and warm approach."
14,0,life_transitions,exp-req-014-4ba5ec,30a94252-3cd0-42d1-a960-86def311f9e8,C_generic_long,95,1.0,327,"Generic introduction that doesn't mention life transitions, structured/warm style preference, or the patient's history of couples work without solo therapy experience."
14,0,life_transitions,exp-req-014-4ba5ec,accc4ff3-675f-4894-9cd3-1feaeffb268e,D_issue_specific,95,3.5,212,"Addresses life transitions by name and mentions approach style (collaborative, pace-aware), but does not acknowledge their couples-only therapy history or desire for structured/warm approach specifica"
14,0,life_transitions,exp-req-014-4ba5ec,bcf52a27-d5ef-4a28-a35b-20439278c3ac,E_full_engagement,95,5.0,561,"Directly names life transitions, acknowledges structured/warm style preference, and explicitly addresses prior couples therapy experience while offering to explore what was missing."
15,1,anxiety,exp-req-015-9d78c0,a0cb7637-81de-46ec-85d0-8234c4dd3c92,A_empty,95,0,0,No apply message provided.
15,1,anxiety,exp-req-015-9d78c0,0390dbb1-87fb-4dcb-a529-53e47527063a,B_oneliner,95,0,27,"The message is completely generic and fails to address anxiety, structured preference, or prior therapy experience in any way."
15,1,anxiety,exp-req-015-9d78c0,b4733156-b012-4a9a-81a7-2203f06c6f16,C_generic_long,95,1.0,327,"Generic introduction that doesn't mention anxiety, structured approach preference, or acknowledge that prior therapy hasn't helped."
15,1,anxiety,exp-req-015-9d78c0,07e66493-e3fc-4ab5-b871-e169e74e4c85,D_issue_specific,95,3.5,203,"Addresses anxiety by name and establishes relevant experience, but does not acknowledge the patient's preference for structured therapy or their past therapy not being helpful."
15,1,anxiety,exp-req-015-9d78c0,c2f03810-4af5-45e1-bf89-758c3a658c70,E_full_engagement,95,5.0,462,"Directly names anxiety as his focus, offers structured/direct style matching the preference, and explicitly acknowledges prior therapy not helping by asking what was missing."
16,0,trauma_ptsd,exp-req-016-0bccc7,3b31cb73-4e20-494e-b60f-14d75771a6a2,A_empty,95,0,0,No apply message provided.
16,0,trauma_ptsd,exp-req-016-0bccc7,fdfb1214-b096-47e0-a9c7-161f6bc62966,B_oneliner,94,0,27,"The message is extremely terse and fails to acknowledge any of the patient's concerns, prior therapy experience, or preference for directness in a meaningful therapeutic way."
16,0,trauma_ptsd,exp-req-016-0bccc7,d8739fb7-dd14-4820-9c2d-4b41477936ac,C_generic_long,92,0.5,327,"Generic message that doesn't mention trauma, PTSD, life transitions, direct communication preference, or acknowledge the prior therapy experience that didn't help."
16,0,trauma_ptsd,exp-req-016-0bccc7,450d8b34-2ff1-46e1-af0d-44b39d5943f0,D_issue_specific,91,3.5,207,"Addresses primary concern (trauma/PTSD) directly but does not mention life transitions, prior therapy experience, or the patient's preference for a direct style."
16,0,trauma_ptsd,exp-req-016-0bccc7,30a94252-3cd0-42d1-a960-86def311f9e8,E_full_engagement,91,5.0,563,"Directly names trauma/PTSD, addresses the style preference (direct), and explicitly references the prior therapy experience that didn't click."
17,1,trauma_ptsd,exp-req-017-a9c3fd,915967e3-ac56-4a36-8f02-effab988618f,A_empty,95,0,0,No apply message provided.
17,1,trauma_ptsd,exp-req-017-a9c3fd,30a94252-3cd0-42d1-a960-86def311f9e8,B_oneliner,95,0,27,"Generic two-word message that doesn't mention any of the patient's presenting issues, prior therapy experience, or preference for structured therapy."
17,1,trauma_ptsd,exp-req-017-a9c3fd,ea7c8499-17c1-432e-855a-f26458dfd4c7,C_generic_long,95,0.5,327,"Completely generic message that doesn't mention trauma, PTSD, relationship issues, depression, structured approach preference, or acknowledge the prior therapy experience that didn't click."
17,1,trauma_ptsd,exp-req-017-a9c3fd,fdfb1214-b096-47e0-a9c7-161f6bc62966,D_issue_specific,95,3.5,207,"Directly addresses trauma/PTSD as primary concern and mentions collaborative approach, but doesn't acknowledge their college therapy experience or explicitly speak to their structured style preference"
17,1,trauma_ptsd,exp-req-017-a9c3fd,d135e888-21b1-414b-90a5-2892b94c4ee8,E_full_engagement,95,5.0,453,"Names trauma PTSD as a focus, describes structured/direct style matching the preference, and directly acknowledges the past therapy experience that didn't click."
18,0,anxiety,exp-req-018-2073a9,b5ceb107-0e6b-4dcb-9072-95e571301937,A_empty,95,0,0,No apply message provided.
18,0,anxiety,exp-req-018-2073a9,bf0c89f2-32b2-4ae8-b06d-b18ace4051d5,B_oneliner,95,0,27,"The message is completely generic and fails to address anxiety, structured therapy preference, or prior therapy experience in any way."
18,0,anxiety,exp-req-018-2073a9,d135e888-21b1-414b-90a5-2892b94c4ee8,C_generic_long,95,0.5,327,"Completely generic message that doesn't mention anxiety, structured approach preference, or acknowledge the prior therapy experience that didn't work out."
18,0,anxiety,exp-req-018-2073a9,3f84d00c-aea0-4051-9fce-41cc90be5972,D_issue_specific,95,3.0,203,Addresses anxiety as the primary concern but does not acknowledge the patient's preference for structured therapy or their prior experience of not clicking with a college therapist.
18,0,anxiety,exp-req-018-2073a9,774a11fb-6558-433b-8df2-6ebf0c120279,E_full_engagement,95,5.0,559,"Directly addresses anxiety by name, speaks to prior therapy experience that didn't click, and offers a structured approach (warm + direct, timeline for feeling the fit, concrete next steps)."
19,1,anxiety,exp-req-019-b3eb3d,b5ceb107-0e6b-4dcb-9072-95e571301937,A_empty,95,0,0,No apply message provided.
19,1,anxiety,exp-req-019-b3eb3d,a0cb7637-81de-46ec-85d0-8234c4dd3c92,B_oneliner,95,0,27,"Generic two-word message that doesn't acknowledge any of the patient's concerns, therapy history, or style preferences."
19,1,anxiety,exp-req-019-b3eb3d,915967e3-ac56-4a36-8f02-effab988618f,C_generic_long,95,1.0,327,"Generic introduction that doesn't mention anxiety, life transitions, relationship issues, exploratory preference, or acknowledge the prior therapy experience that didn't click."
19,1,anxiety,exp-req-019-b3eb3d,30a94252-3cd0-42d1-a960-86def311f9e8,D_issue_specific,95,3.0,203,"Names anxiety as the primary concern and signals a collaborative approach, but does not address the prior therapy experience or exploratory style preference."
19,1,anxiety,exp-req-019-b3eb3d,accc4ff3-675f-4894-9cd3-1feaeffb268e,E_full_engagement,95,5.0,550,"Directly names anxiety, acknowledges the prior therapy experience ('didn't click'), and addresses style preference by explaining their warm + direct approach versus purely exploratory."
20,0,depression,exp-req-020-76b76f,723ac8d5-b667-4442-994d-4f65647c0e92,A_empty,89,0,0,No apply message provided.
20,0,depression,exp-req-020-76b76f,774a11fb-6558-433b-8df2-6ebf0c120279,B_oneliner,87,0,27,"The message is a generic two-word response that does not mention any of the patient's concerns, prior therapy experience, or style preferences."
20,0,depression,exp-req-020-76b76f,e0efc74f-45d2-4859-8f20-a6db128efe49,C_generic_long,87,0.5,327,"Generic introduction that does not mention any of the patient's specific concerns (depression, relationship issues, trauma/PTSD) or their preference for direct, structured therapy."
20,0,depression,exp-req-020-76b76f,9feb2fbe-6270-45af-ab07-60fa828314cb,D_issue_specific,87,3.0,206,"Directly addresses depression as primary concern but does not mention relationship issues, trauma/PTSD, or acknowledge the patient's preference for direct and structured therapy."
20,0,depression,exp-req-020-76b76f,a0cb7637-81de-46ec-85d0-8234c4dd3c92,E_full_engagement,86,4.5,355,"Directly addresses depression by name and explicitly describes a direct therapeutic style, but does not mention relationship issues or trauma/PTSD."
21,1,trauma_ptsd,exp-req-021-c73dae,a0cb7637-81de-46ec-85d0-8234c4dd3c92,A_empty,95,0,0,No apply message provided.
21,1,trauma_ptsd,exp-req-021-c73dae,915967e3-ac56-4a36-8f02-effab988618f,B_oneliner,95,0,27,"Generic two-word message that doesn't acknowledge trauma/PTSD, style preferences, or prior therapy experience at all."
21,1,trauma_ptsd,exp-req-021-c73dae,450d8b34-2ff1-46e1-af0d-44b39d5943f0,C_generic_long,95,0.5,327,"Completely generic message that mentions 'a variety of concerns' without addressing trauma/PTSD, prior therapy experience, or style preferences at all."
21,1,trauma_ptsd,exp-req-021-c73dae,30a94252-3cd0-42d1-a960-86def311f9e8,D_issue_specific,95,3.5,207,"Addresses the primary concern (trauma/PTSD) and mentions collaborative approach which somewhat aligns with warmth preference, but doesn't acknowledge prior therapy experience or fully speak to explora"
21,1,trauma_ptsd,exp-req-021-c73dae,0390dbb1-87fb-4dcb-a529-53e47527063a,E_full_engagement,95,5.0,453,"Directly names trauma/PTSD as their focus, acknowledges the patient's college therapy experience that didn't click, and addresses the warm style preference while transparently noting a difference on e"
22,0,depression,exp-req-022-ec69e0,b4733156-b012-4a9a-81a7-2203f06c6f16,A_empty,74,0,0,No apply message provided.
22,0,depression,exp-req-022-ec69e0,d135e888-21b1-414b-90a5-2892b94c4ee8,B_oneliner,74,0,27,"The message is entirely generic and does not address depression, structured preference, or the patient's individual therapy inexperience in any way."
22,0,depression,exp-req-022-ec69e0,915967e3-ac56-4a36-8f02-effab988618f,C_generic_long,72,1.0,327,"Generic introduction that doesn't mention depression, structured approach preference, or acknowledge the transition from couples to solo therapy."
22,0,depression,exp-req-022-ec69e0,c5aa86f5-b6f4-4777-b3b9-f0b29baca9b6,D_issue_specific,72,3.0,206,Addresses depression by name as primary concern but does not acknowledge the patient's preference for structured therapy or their experience with couples work versus solo therapy.
22,0,depression,exp-req-022-ec69e0,ea7c8499-17c1-432e-855a-f26458dfd4c7,E_full_engagement,72,5.0,546,"Directly names depression, addresses structured preference with 'warm + direct' approach, and explicitly acknowledges the couples-vs-solo therapy distinction."
23,1,anxiety,exp-req-023-24537f,30a94252-3cd0-42d1-a960-86def311f9e8,A_empty,95,0,0,No apply message provided.
23,1,anxiety,exp-req-023-24537f,accc4ff3-675f-4894-9cd3-1feaeffb268e,B_oneliner,95,0,27,"The message is completely generic and fails to acknowledge the patient's anxiety, life transitions, or preference for direct and warm communication."
23,1,anxiety,exp-req-023-24537f,c5aa86f5-b6f4-4777-b3b9-f0b29baca9b6,C_generic_long,95,1.0,327,"Generic introduction that asks what brings the patient in rather than directly addressing their stated anxiety and life transitions concerns or their preference for direct, warm communication."
23,1,anxiety,exp-req-023-24537f,b4733156-b012-4a9a-81a7-2203f06c6f16,D_issue_specific,95,3.5,203,"Directly addresses anxiety as a primary concern and signals collaborative approach, but does not mention life transitions or explicitly speak to the patient's preference for direct, warm style."
23,1,anxiety,exp-req-023-24537f,07e66493-e3fc-4ab5-b871-e169e74e4c85,E_full_engagement,95,5.0,352,"Directly names anxiety, explicitly addresses the patient's preferred style (warm + direct), and acknowledges their uncertainty about therapy by offering a low-pressure intro call."
24,0,trauma_ptsd,exp-req-024-5575b9,a0cb7637-81de-46ec-85d0-8234c4dd3c92,A_empty,95,0,0,No apply message provided.
24,0,trauma_ptsd,exp-req-024-5575b9,0390dbb1-87fb-4dcb-a529-53e47527063a,B_oneliner,95,0,27,"The message is entirely generic and makes no mention of the patient's trauma/PTSD, depression, anxiety, or their preference for warm, direct communication."
24,0,trauma_ptsd,exp-req-024-5575b9,b4733156-b012-4a9a-81a7-2203f06c6f16,C_generic_long,95,0.5,327,"Generic introduction that doesn't mention trauma, PTSD, depression, or anxiety by name, nor does it address the patient's preference for warm, direct communication."
24,0,trauma_ptsd,exp-req-024-5575b9,07e66493-e3fc-4ab5-b871-e169e74e4c85,D_issue_specific,95,3.5,207,"Names trauma/PTSD as primary concern and indicates expertise, but does not address style preference (warm, direct) or acknowledge their prior therapy experience."
24,0,trauma_ptsd,exp-req-024-5575b9,c2f03810-4af5-45e1-bf89-758c3a658c70,E_full_engagement,95,5.0,356,Directly names the trauma/PTSD concern and explicitly matches the warm + direct style preference the patient requested.
25,1,anxiety,exp-req-025-010d96,915967e3-ac56-4a36-8f02-effab988618f,A_empty,95,0,0,No apply message provided.
25,1,anxiety,exp-req-025-010d96,30a94252-3cd0-42d1-a960-86def311f9e8,B_oneliner,95,0,27,"The message is entirely generic and does not acknowledge the patient's anxiety, depression, prior CBT experience, or preference for exploratory and structured therapy."
25,1,anxiety,exp-req-025-010d96,c5aa86f5-b6f4-4777-b3b9-f0b29baca9b6,C_generic_long,95,0.5,327,"Completely generic message that doesn't mention anxiety, depression, exploratory/structured preferences, or the patient's prior CBT experience."
25,1,anxiety,exp-req-025-010d96,b4733156-b012-4a9a-81a7-2203f06c6f16,D_issue_specific,95,2.5,203,"Mentions anxiety by name and describes a collaborative approach, but does not address depression or acknowledge the patient's prior CBT experience and desire for exploratory yet structured therapy."
25,1,anxiety,exp-req-025-010d96,07e66493-e3fc-4ab5-b871-e169e74e4c85,E_full_engagement,95,5.0,447,"Directly names anxiety, acknowledges the patient's CBT experience feeling too clinical, and describes a relational style (warm + direct vs. purely clinical) that speaks to both their prior therapy and"
26,0,depression,exp-req-026-fe42df,54f8069d-9336-4d14-96b5-a692e3bf61f8,A_empty,95,0,0,No apply message provided.
