request_idx,with_other_issue,primary_issue,request_id,therapist_id,variant,raw_match_score,apply_fit,apply_msg_len,rationale
7,1,depression,exp-req-007-8fc8cf,e0efc74f-45d2-4859-8f20-a6db128efe49,E_full_engagement,95,2.5,450,"Addresses depression and prior CBT experience with style framing, but ignores trauma/PTSD, the structured preference, and the entire cultural/family burden free-text context."
8,0,relationship_issues,exp-req-008-a16841,edcb82ab-1596-4040-80ec-6d80e2bd01b7,A_empty,93,0,0,No apply message provided.
8,0,relationship_issues,exp-req-008-a16841,b4733156-b012-4a9a-81a7-2203f06c6f16,B_oneliner,92,0,27,"The message is a generic two-word response that does not mention relationship issues, exploratory style preference, or engage with any aspect of the patient's brief."
8,0,relationship_issues,exp-req-008-a16841,d135e888-21b1-414b-90a5-2892b94c4ee8,C_generic_long,92,1.0,327,"Generic introduction that does not specifically address relationship issues, exploratory style preference, or engage meaningfully with the patient's stated concerns."
8,0,relationship_issues,exp-req-008-a16841,3f84d00c-aea0-4051-9fce-41cc90be5972,D_issue_specific,92,3.5,215,"Directly addresses relationship issues as primary concern and mentions collaborative approach which somewhat aligns with exploratory preference, but does not engage with prior therapy experience or an"
8,0,relationship_issues,exp-req-008-a16841,774a11fb-6558-433b-8df2-6ebf0c120279,E_full_engagement,92,3.5,364,"Addresses the primary concern (relationship issues) by name and acknowledges the style preference (exploratory) but notes their approach differs, though does not engage free-text context or prior ther"
9,1,life_transitions,exp-req-009-9a1875,b5ceb107-0e6b-4dcb-9072-95e571301937,A_empty,70,0,0,No apply message provided.
9,1,life_transitions,exp-req-009-9a1875,30a94252-3cd0-42d1-a960-86def311f9e8,B_oneliner,70,0,27,"The message is completely generic and fails to address any of the patient's presenting issues, sobriety milestone, prior therapy experience, or preference for not starting over with basics."
9,1,life_transitions,exp-req-009-9a1875,b4733156-b012-4a9a-81a7-2203f06c6f16,C_generic_long,70,1.0,327,"Generic introduction that doesn't acknowledge the patient's sobriety, concern about starting over, life transitions, relationship issues, or warmth preference."
9,1,life_transitions,exp-req-009-9a1875,6b516846-cd70-45b7-b0f5-0be6e6253468,D_issue_specific,70,1.5,212,"Mentions life transitions by name but ignores the relationship issues, completely overlooks the sobriety context and crucial concern about not wanting to start over with basics after previous therapis"
9,1,life_transitions,exp-req-009-9a1875,d135e888-21b1-414b-90a5-2892b94c4ee8,E_full_engagement,70,3.5,361,"Addresses life transitions by name and warmth preference, but does not acknowledge their sobriety, prior therapist leaving, or desire to avoid starting over with basics."
10,0,anxiety,exp-req-010-48ede4,b5ceb107-0e6b-4dcb-9072-95e571301937,A_empty,95,0,0,No apply message provided.
10,0,anxiety,exp-req-010-48ede4,a0cb7637-81de-46ec-85d0-8234c4dd3c92,B_oneliner,95,0,27,"The message is completely generic and fails to address any of the patient's concerns, therapy history, or style preferences."
10,0,anxiety,exp-req-010-48ede4,915967e3-ac56-4a36-8f02-effab988618f,C_generic_long,95,0.5,327,"Generic template message that fails to mention anxiety, trauma, depression, or acknowledge the patient's prior CBT experience and preference for exploratory yet structured work."
10,0,anxiety,exp-req-010-48ede4,30a94252-3cd0-42d1-a960-86def311f9e8,D_issue_specific,95,2.0,203,"Mentions anxiety in passing and states availability, but does not address trauma/PTSD or depression, ignores the patient's negative CBT experience or their exploratory/structured preference, and fails"
10,0,anxiety,exp-req-010-48ede4,0390dbb1-87fb-4dcb-a529-53e47527063a,E_full_engagement,95,5.0,557,"Directly names anxiety, acknowledges the prior CBT experience that felt too clinical, addresses style preference (warm + direct vs. purely exploratory), and offers concrete next steps."
11,1,life_transitions,exp-req-011-d1d0bc,b5ceb107-0e6b-4dcb-9072-95e571301937,A_empty,95,0,0,No apply message provided.
11,1,life_transitions,exp-req-011-d1d0bc,450d8b34-2ff1-46e1-af0d-44b39d5943f0,B_oneliner,95,0,27,"Generic two-word message that doesn't acknowledge any of the patient's concerns, sobriety milestone, prior therapy experience, or request to avoid starting over with basics."
11,1,life_transitions,exp-req-011-d1d0bc,30a94252-3cd0-42d1-a960-86def311f9e8,C_generic_long,95,1.0,327,"Generic introduction that doesn't address the patient's sobriety, prior therapist leaving, concern about starting over, life transitions, trauma/PTSD, or their preference for warmth."
11,1,life_transitions,exp-req-011-d1d0bc,c5aa86f5-b6f4-4777-b3b9-f0b29baca9b6,D_issue_specific,95,1.5,212,"Mentions life transitions by name but ignores trauma/PTSD, the 'warm' preference, and most critically fails to acknowledge the patient's concern about not wanting to start over with the basics after 8"
11,1,life_transitions,exp-req-011-d1d0bc,d8739fb7-dd14-4820-9c2d-4b41477936ac,E_full_engagement,95,1.5,462,The therapist addresses the primary concerns and style preference but contradicts the patient's free-text note by saying 'this is your first time working with someone' when the patient explicitly ment
12,0,relationship_issues,exp-req-012-9581c9,30a94252-3cd0-42d1-a960-86def311f9e8,A_empty,91,0,0,No apply message provided.
12,0,relationship_issues,exp-req-012-9581c9,b4733156-b012-4a9a-81a7-2203f06c6f16,B_oneliner,89,0,27,"The message is a generic two-word response that does not address the patient's presenting issues, therapy preferences, or prior therapy experience in any way."
12,0,relationship_issues,exp-req-012-9581c9,563b2636-8018-444f-b347-8aae7f1442b9,C_generic_long,89,0.5,327,"This is a completely generic message that doesn't mention relationship issues, life transitions, warmth preference, or the patient's couples therapy experience—it could have been sent to any patient."
12,0,relationship_issues,exp-req-012-9581c9,5ae6074c-6319-4f31-849e-cfd81756fb2e,D_issue_specific,89,2.5,215,"Addresses primary concern (relationship issues) clearly but ignores life transitions, style preference for warmth, and the important context about having done couples work but never solo therapy."
12,0,relationship_issues,exp-req-012-9581c9,d8739fb7-dd14-4820-9c2d-4b41477936ac,E_full_engagement,88,5.0,454,"Names both presenting issues (relationship issues), directly addresses style preference (warm + direct), and explicitly engages the specific free-text note about couples vs. solo therapy experience."
13,1,relationship_issues,exp-req-013-38c9d6,30a94252-3cd0-42d1-a960-86def311f9e8,A_empty,72,0,0,No apply message provided.
13,1,relationship_issues,exp-req-013-38c9d6,b4733156-b012-4a9a-81a7-2203f06c6f16,B_oneliner,72,0,27,"The message is a generic two-sentence response that does not acknowledge any of the patient's presenting concerns, therapy preferences, prior experience, or the specific context about needing parent s"
13,1,relationship_issues,exp-req-013-38c9d6,d135e888-21b1-414b-90a5-2892b94c4ee8,C_generic_long,72,0.5,327,"Completely generic message that fails to mention the teenager/school refusal issue, relationship issues, depression, the parent-support need, or the patient's therapy history."
13,1,relationship_issues,exp-req-013-38c9d6,3f84d00c-aea0-4051-9fce-41cc90be5972,D_issue_specific,72,1.5,215,"Mentions relationship issues but ignores the crucial free-text context about the teenager/parenting support, doesn't address depression, prior therapy experience, or style preferences."
13,1,relationship_issues,exp-req-013-38c9d6,915967e3-ac56-4a36-8f02-effab988618f,E_full_engagement,70,2.5,555,"Addresses primary concerns (relationship issues) and prior therapy experience, but completely ignores the most important free-text context about the teenager and needing parent support."
14,0,life_transitions,exp-req-014-27d0db,b5ceb107-0e6b-4dcb-9072-95e571301937,A_empty,95,0,0,No apply message provided.
14,0,life_transitions,exp-req-014-27d0db,54f8069d-9336-4d14-96b5-a692e3bf61f8,B_oneliner,95,0,27,"The message is a generic two-word statement that does not acknowledge the patient's life transitions concern, therapy preferences, or prior couples therapy experience."
14,0,life_transitions,exp-req-014-27d0db,30a94252-3cd0-42d1-a960-86def311f9e8,C_generic_long,95,0.5,327,"Generic introduction that does not address life transitions, prior therapy experience, or style preferences at all."
14,0,life_transitions,exp-req-014-27d0db,accc4ff3-675f-4894-9cd3-1feaeffb268e,D_issue_specific,95,2.5,212,"Names the primary concern (life transitions) and mentions a style element (collaborative), but does not address the patient's prior couples therapy experience or lack of solo therapy, nor the warm/str"
14,0,life_transitions,exp-req-014-27d0db,bcf52a27-d5ef-4a28-a35b-20439278c3ac,E_full_engagement,95,5.0,561,"Directly addresses life transitions by name, acknowledges prior therapy not helping and asks about it, engages the specific free-text about couples vs. solo work, and speaks to warm/structured style p"
15,1,anxiety,exp-req-015-2038ab,a0cb7637-81de-46ec-85d0-8234c4dd3c92,A_empty,95,0,0,No apply message provided.
15,1,anxiety,exp-req-015-2038ab,0390dbb1-87fb-4dcb-a529-53e47527063a,B_oneliner,95,0,27,"The message is a generic two-sentence response that does not engage with the patient's anxiety, their teenager's school refusal, their preference for structured therapy, or their prior unhelpful thera"
15,1,anxiety,exp-req-015-2038ab,b4733156-b012-4a9a-81a7-2203f06c6f16,C_generic_long,95,0.5,327,"This is a completely generic template that ignores the parent's anxiety about their teenager's school refusal, the request for structured support, and the clarification that the teenager is the intend"
15,1,anxiety,exp-req-015-2038ab,07e66493-e3fc-4ab5-b871-e169e74e4c85,D_issue_specific,95,1.5,203,"Mentions anxiety briefly but completely ignores the critical context that the patient is seeking help for their teenager's school refusal and needs parent support, not treatment for their own anxiety."
15,1,anxiety,exp-req-015-2038ab,c2f03810-4af5-45e1-bf89-758c3a658c70,E_full_engagement,95,1.5,462,"The therapist addresses anxiety and prior therapy not helping, but completely misses that the patient is seeking support for their role as a parent of a struggling teenager, not as the primary client."
16,0,trauma_ptsd,exp-req-016-99472e,3b31cb73-4e20-494e-b60f-14d75771a6a2,A_empty,95,0,0,No apply message provided.
16,0,trauma_ptsd,exp-req-016-99472e,fdfb1214-b096-47e0-a9c7-161f6bc62966,B_oneliner,94,0,27,"The message is entirely generic and fails to engage with any aspect of the patient's brief including their trauma/PTSD, life transitions, direct style preference, or prior therapy experience."
16,0,trauma_ptsd,exp-req-016-99472e,d8739fb7-dd14-4820-9c2d-4b41477936ac,C_generic_long,92,0.5,327,"Completely generic message that doesn't mention trauma, PTSD, life transitions, the prior therapy experience, or the preference for directness."
16,0,trauma_ptsd,exp-req-016-99472e,450d8b34-2ff1-46e1-af0d-44b39d5943f0,D_issue_specific,91,2.5,207,"Names the primary concern (trauma/PTSD) and mentions approach style, but doesn't address prior therapy experience, the preference for directness specifically, or the life transitions concern."
16,0,trauma_ptsd,exp-req-016-99472e,30a94252-3cd0-42d1-a960-86def311f9e8,E_full_engagement,91,5.0,563,"Addresses trauma/PTSD by name, directly acknowledges style preference (warm + direct), engages prior therapy experience by asking what was missing, and quotes the patient's free-text verbatim."
17,1,trauma_ptsd,exp-req-017-1d7e64,b5ceb107-0e6b-4dcb-9072-95e571301937,A_empty,95,0,0,No apply message provided.
17,1,trauma_ptsd,exp-req-017-1d7e64,a0cb7637-81de-46ec-85d0-8234c4dd3c92,B_oneliner,95,0,27,"The message is a generic two-word response that completely fails to address any of the patient's presenting concerns, therapy preferences, prior experience, or critical context about compassion fatigu"
17,1,trauma_ptsd,exp-req-017-1d7e64,915967e3-ac56-4a36-8f02-effab988618f,C_generic_long,95,0.5,327,"Completely generic message that fails to mention trauma, PTSD, relationship issues, depression, structured approach, prior therapy experience, or the critical detail about compassion fatigue as a hosp"
17,1,trauma_ptsd,exp-req-017-1d7e64,30a94252-3cd0-42d1-a960-86def311f9e8,D_issue_specific,95,1.5,207,"Mentions trauma but ignores the patient's explicit request about occupational compassion fatigue, prior therapy experience, and preference for structured approach."
17,1,trauma_ptsd,exp-req-017-1d7e64,0390dbb1-87fb-4dcb-a529-53e47527063a,E_full_engagement,95,2.5,453,"Addresses trauma/PTSD and prior therapy experience, but completely ignores the patient's central concern about occupational compassion fatigue and cumulative grief as a hospice nurse."
18,0,anxiety,exp-req-018-ff9052,b5ceb107-0e6b-4dcb-9072-95e571301937,A_empty,95,0,0,No apply message provided.
18,0,anxiety,exp-req-018-ff9052,bf0c89f2-32b2-4ae8-b06d-b18ace4051d5,B_oneliner,95,0,27,"The message is entirely generic and fails to acknowledge any aspect of the patient's presenting concerns, therapy preferences, or prior experience."
18,0,anxiety,exp-req-018-ff9052,d135e888-21b1-414b-90a5-2892b94c4ee8,C_generic_long,95,1.0,327,"Generic introduction that does not specifically address anxiety, the structured style preference, or the prior therapy experience that didn't work."
18,0,anxiety,exp-req-018-ff9052,3f84d00c-aea0-4051-9fce-41cc90be5972,D_issue_specific,95,2.5,203,"Mentions anxiety by name and offers a collaborative style, but does not address the patient's prior therapy experience of not clicking with someone or acknowledge their preference for structured thera"
18,0,anxiety,exp-req-018-ff9052,774a11fb-6558-433b-8df2-6ebf0c120279,E_full_engagement,95,5.0,559,"Addresses anxiety by name, directly engages the structured preference through 'warm + direct rather than purely exploratory,' acknowledges prior therapy not clicking, and quotes the patient's free-tex"
19,1,anxiety,exp-req-019-26de55,b5ceb107-0e6b-4dcb-9072-95e571301937,A_empty,95,0,0,No apply message provided.
19,1,anxiety,exp-req-019-26de55,a0cb7637-81de-46ec-85d0-8234c4dd3c92,B_oneliner,95,0,27,"The message is a generic two-word response that doesn't engage any aspect of the patient's brief, concerns, preferences, history, or critical need for ED-specific expertise."
19,1,anxiety,exp-req-019-26de55,915967e3-ac56-4a36-8f02-effab988618f,C_generic_long,95,0.5,327,"Completely generic message that fails to acknowledge the patient's eating disorder history, remission concerns, need for ED-specialist, exploratory style preference, or any of the presenting issues by"
19,1,anxiety,exp-req-019-26de55,30a94252-3cd0-42d1-a960-86def311f9e8,D_issue_specific,95,1.5,203,"Mentions anxiety generically but completely ignores the patient's critical need for ED-aware support, exploratory style preference, and prior therapy experience."
19,1,anxiety,exp-req-019-26de55,accc4ff3-675f-4894-9cd3-1feaeffb268e,E_full_engagement,95,1.5,550,"The therapist acknowledges the college experience and offers a warm intro, but completely ignores the patient's primary concern about eating disorder awareness and the Ozempic-related relapse, which w"
20,0,depression,exp-req-020-37a1b0,723ac8d5-b667-4442-994d-4f65647c0e92,A_empty,89,0,0,No apply message provided.
20,0,depression,exp-req-020-37a1b0,774a11fb-6558-433b-8df2-6ebf0c120279,B_oneliner,87,0,27,"The message is extremely generic, does not mention any of the patient's presenting concerns (depression, relationship issues, trauma/PTSD), and fails to address their preference for direct and structu"
20,0,depression,exp-req-020-37a1b0,e0efc74f-45d2-4859-8f20-a6db128efe49,C_generic_long,87,1.0,327,"Generic introduction that does not address any of the patient's specific presenting issues (depression, relationship issues, trauma/PTSD) or their preference for direct, structured therapy."
20,0,depression,exp-req-020-37a1b0,9feb2fbe-6270-45af-ab07-60fa828314cb,D_issue_specific,87,2.5,206,"Addresses depression by name and mentions approach style, but does not engage relationship issues, trauma/PTSD, or the patient's preference for direct and structured therapy."
20,0,depression,exp-req-020-37a1b0,a0cb7637-81de-46ec-85d0-8234c4dd3c92,E_full_engagement,86,3.5,355,"Addresses depression by name and speaks directly to the direct style preference, but does not engage relationship issues, trauma/PTSD, or prior therapy experience."
21,1,trauma_ptsd,exp-req-021-f91e27,a0cb7637-81de-46ec-85d0-8234c4dd3c92,A_empty,95,0,0,No apply message provided.
21,1,trauma_ptsd,exp-req-021-f91e27,915967e3-ac56-4a36-8f02-effab988618f,B_oneliner,95,0,27,"Generic two-word message that fails to acknowledge any aspect of the patient's concerns, relationship structure, style preferences, or therapy history."
21,1,trauma_ptsd,exp-req-021-f91e27,450d8b34-2ff1-46e1-af0d-44b39d5943f0,C_generic_long,95,0.5,327,"Completely generic message that fails to mention trauma/PTSD, style preferences, prior therapy experience, or the patient's clear need for a therapist comfortable with polyamory."
21,1,trauma_ptsd,exp-req-021-f91e27,30a94252-3cd0-42d1-a960-86def311f9e8,D_issue_specific,95,1.5,207,"Mentions trauma/PTSD by name but does not address the polyamory context, style preference details, or prior therapy experience; reads as a template."
21,1,trauma_ptsd,exp-req-021-f91e27,0390dbb1-87fb-4dcb-a529-53e47527063a,E_full_engagement,95,2.5,453,"Addresses trauma/PTSD and style preference, acknowledges prior therapy, but completely ignores the free-text concern about polyamory and needing a non-judgmental therapist."
22,0,depression,exp-req-022-3b3d7c,b4733156-b012-4a9a-81a7-2203f06c6f16,A_empty,74,0,0,No apply message provided.
22,0,depression,exp-req-022-3b3d7c,d135e888-21b1-414b-90a5-2892b94c4ee8,B_oneliner,74,0,27,"The message is a generic two-word request that does not engage with the patient's depression, structured preference, or couples-versus-solo therapy history."
22,0,depression,exp-req-022-3b3d7c,915967e3-ac56-4a36-8f02-effab988618f,C_generic_long,72,1.0,327,"Generic introduction that does not specifically address depression, structured therapy preference, or the distinction between couples and solo therapy experience."
22,0,depression,exp-req-022-3b3d7c,c5aa86f5-b6f4-4777-b3b9-f0b29baca9b6,D_issue_specific,72,2.5,206,"Mentions depression by name and offers collaborative approach, but does not acknowledge the patient's preference for structured therapy or their note about couples vs. solo therapy experience."
22,0,depression,exp-req-022-3b3d7c,ea7c8499-17c1-432e-855a-f26458dfd4c7,E_full_engagement,72,5.0,546,"Names depression directly, acknowledges structured preference with 'warm + direct,' and quotes the patient's exact free-text note about couples work versus solo therapy."
23,1,anxiety,exp-req-023-fa461e,30a94252-3cd0-42d1-a960-86def311f9e8,A_empty,95,0,0,No apply message provided.
23,1,anxiety,exp-req-023-fa461e,accc4ff3-675f-4894-9cd3-1feaeffb268e,B_oneliner,95,0,27,"The message is completely generic and fails to acknowledge any aspect of the patient's presenting issues, preferences, or deeply personal family estrangement situation."
23,1,anxiety,exp-req-023-fa461e,c5aa86f5-b6f4-4777-b3b9-f0b29baca9b6,C_generic_long,95,0.5,327,"Completely generic message that fails to mention anxiety, life transitions, the parenting dilemma, or any preference for direct/warm communication style."
23,1,anxiety,exp-req-023-fa461e,b4733156-b012-4a9a-81a7-2203f06c6f16,D_issue_specific,95,1.5,203,"Mentions anxiety generically but ignores life transitions, style preferences, and completely overlooks the complex family estrangement dilemma the patient explicitly shared."
23,1,anxiety,exp-req-023-fa461e,07e66493-e3fc-4ab5-b871-e169e74e4c85,E_full_engagement,95,3.5,352,"Addresses both primary concerns (anxiety, life transitions implied) and clearly speaks to style preference (warm + direct), but does not engage the complex free-text scenario about estranged parents a"
24,0,trauma_ptsd,exp-req-024-b760ce,a0cb7637-81de-46ec-85d0-8234c4dd3c92,A_empty,95,0,0,No apply message provided.
24,0,trauma_ptsd,exp-req-024-b760ce,0390dbb1-87fb-4dcb-a529-53e47527063a,B_oneliner,95,0,27,"The message is completely generic and fails to acknowledge any of the patient's presenting issues, style preferences, or prior therapy experience."
24,0,trauma_ptsd,exp-req-024-b760ce,b4733156-b012-4a9a-81a7-2203f06c6f16,C_generic_long,95,0.5,327,"Completely generic message that does not mention trauma, PTSD, depression, anxiety, or the patient's preference for warm and direct communication style."
24,0,trauma_ptsd,exp-req-024-b760ce,07e66493-e3fc-4ab5-b871-e169e74e4c85,D_issue_specific,95,3.5,207,"Addresses primary concern (trauma/PTSD) with specificity and engages style preference (collaborative aligns with warm), but doesn't acknowledge prior therapy experience or engage with depression/anxie"
24,0,trauma_ptsd,exp-req-024-b760ce,c2f03810-4af5-45e1-bf89-758c3a658c70,E_full_engagement,95,4.0,356,"Directly addresses trauma/PTSD and style preference (warm + direct), but doesn't acknowledge their prior positive therapy experience or engage with depression/anxiety specifically."
25,1,anxiety,exp-req-025-37dabc,915967e3-ac56-4a36-8f02-effab988618f,A_empty,95,0,0,No apply message provided.
25,1,anxiety,exp-req-025-37dabc,54f8069d-9336-4d14-96b5-a692e3bf61f8,B_oneliner,95,0,27,"The message is a generic two-word response that fails to address any aspect of the patient's presenting issues, style preferences, prior therapy experience, or their identity as a queer therapist seek"
25,1,anxiety,exp-req-025-37dabc,30a94252-3cd0-42d1-a960-86def311f9e8,C_generic_long,95,0.5,327,"Completely generic message that fails to mention anxiety, depression, the CBT experience, style preferences, or the patient's identity as a queer therapist in supervision."
